year,month,export_country,export_country_code,export_country_region,export_country_subregion,export_country_latitude,export_country_longitude,import_country,import_country_code,import_country_region,import_country_subregion,import_country_latitude,import_country_longitude,commodity,value,quantity,unit_price
2016,3,Angola,AGO,Africa,Sub-Saharan Africa,-12.3755731,17.59867248,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,52585920,1609081,-0.39201292076720967
2016,3,Argentina,ARG,Americas,Latin America and the Caribbean,-34.98567234,-65.12225892,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,30235959,924960,-0.3918121747941707
2016,3,Azerbaijan,AZE,Asia,Western Asia,40.42670781,47.80669468,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,30000000,1051013,-0.4930372260454082
2016,3,Brazil,BRA,Americas,Latin America and the Caribbean,-10.77518961,-53.09141767,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,141701989,4510289,-0.42286167317567247
2016,3,Brazil,BRA,Americas,Latin America and the Caribbean,-10.77518961,-53.09141767,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,32357732,1005833,-0.40448294114325456
2016,3,Canada,CAN,Americas,Northern America,61.4126317,-98.23039804,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,1428600003,62197557,-0.6291862726940545
2016,3,Canada,CAN,Americas,Northern America,61.4126317,-98.23039804,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,841924810,27461747,-0.44140684601284785
2016,3,Chad,TCD,Africa,Sub-Saharan Africa,15.35740495,18.66399556,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,64160682,2584719,-0.5839021727623186
2016,3,Colombia,COL,Americas,Latin America and the Caribbean,3.897367041,-73.07080696,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,393522587,13273048,-0.46606807002561373
2016,3,Colombia,COL,Americas,Latin America and the Caribbean,3.897367041,-73.07080696,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,44111142,1367761,-0.4025161598755944
2016,3,Ecuador,ECU,Americas,Latin America and the Caribbean,-1.464036749,-78.05190165,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,227922113,7712221,-0.46838502587010983
2016,3,Equatorial Guinea,GNQ,Africa,Sub-Saharan Africa,1.412936146,10.61572825,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,19999999,650011,-0.4387055488773765
2016,3,Iraq,IRQ,Asia,Western Asia,33.04497404,43.77207391,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,104039606,3402481,-0.4433732548131847
2016,3,Iraq,IRQ,Asia,Western Asia,33.04497404,43.77207391,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,251628887,8643098,-0.47913244741395195
2016,3,Kuwait,KWT,Asia,Western Asia,29.29832118,47.53304536,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,151301353,5283201,-0.49073418380592543
2016,3,Mexico,MEX,Americas,Latin America and the Caribbean,23.93832004,-102.5023164,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,483906757,17506574,-0.5150759453481167
2016,3,Nigeria,NGA,Africa,Sub-Saharan Africa,9.590667555,8.10605344,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,16686713,569474,-0.4745242466576809
2016,3,Nigeria,NGA,Africa,Sub-Saharan Africa,9.590667555,8.10605344,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,47145238,1125072,-0.16676882185731393
2016,3,Nigeria,NGA,Africa,Sub-Saharan Africa,9.590667555,8.10605344,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,249184813,6761065,-0.2900530624529499
2016,3,Norway,NOR,Europe,Northern Europe,64.41197955,14.06269622,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,82025854,2073932,-0.22423830610623746
2016,3,Saudi Arabia,SAU,Asia,Western Asia,24.12628999,44.54637538,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,1207683529,41629587,-0.4816490898859404
2016,3,United Kingdom,GBR,Europe,Northern Europe,53.75504855,-2.103843405,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,35283175,996774,-0.32567033846092747
2016,3,United Kingdom,GBR,Europe,Northern Europe,53.75504855,-2.103843405,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,20402713,627244,-0.39575326399048616
2016,3,United States,USA,Americas,Northern America,45.73643438,-112.404207,Mexico,MEX,Americas,Latin America and the Caribbean,23.93832004,-102.5023164,oil,2,0,-1.1900998321206508
2016,4,Algeria,DZA,Africa,Northern Africa,28.16474462,2.63351219,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,48488431,1247630,-0.24100208822644262
2016,4,Angola,AGO,Africa,Sub-Saharan Africa,-12.3755731,17.59867248,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,37300945,1048595,-0.3213981333249727
2016,4,Angola,AGO,Africa,Sub-Saharan Africa,-12.3755731,17.59867248,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,147664233,4556923,-0.3987614285976958
2016,4,Brazil,BRA,Americas,Latin America and the Caribbean,-10.77518961,-53.09141767,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,118647874,3232008,-0.2936083812979175
2016,4,Brazil,BRA,Americas,Latin America and the Caribbean,-10.77518961,-53.09141767,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,39665687,986216,-0.20789615598854325
2016,4,Canada,CAN,Americas,Northern America,61.4126317,-98.23039804,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,1435727906,62652894,-0.6304844746908127
2016,4,Canada,CAN,Americas,Northern America,61.4126317,-98.23039804,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,10628731,260893,-0.1952040085261018
2016,4,Canada,CAN,Americas,Northern America,61.4126317,-98.23039804,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,842591635,24621603,-0.35438244533726765
2016,4,Chad,TCD,Africa,Sub-Saharan Africa,15.35740495,18.66399556,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,103574626,3355578,-0.43631975576543724
2016,4,Colombia,COL,Americas,Latin America and the Caribbean,3.897367041,-73.07080696,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,321482011,9745251,-0.3844946229365009
2016,4,Colombia,COL,Americas,Latin America and the Caribbean,3.897367041,-73.07080696,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,107355718,2913351,-0.2902065947619267
2016,4,Ecuador,ECU,Americas,Latin America and the Caribbean,-1.464036749,-78.05190165,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,223531977,6358664,-0.33161544536996385
2016,4,Guatemala,GTM,Americas,Latin America and the Caribbean,15.699081,-90.35850945,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,6763510,260135,-0.5551608860948863
2016,4,Iraq,IRQ,Asia,Western Asia,33.04497404,43.77207391,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,52579579,1966658,-0.5371995141360992
2016,4,Iraq,IRQ,Asia,Western Asia,33.04497404,43.77207391,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,252609253,9168581,-0.5172692127554694
2016,4,Kuwait,KWT,Asia,Western Asia,29.29832118,47.53304536,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,191469153,6196340,-0.4354904597252229
2016,4,Mexico,MEX,Americas,Latin America and the Caribbean,23.93832004,-102.5023164,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,598834809,20814193,-0.48750317594991643
2016,4,Mexico,MEX,Americas,Latin America and the Caribbean,23.93832004,-102.5023164,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,18406943,511446,-0.3111977367361676
2016,4,Nigeria,NGA,Africa,Sub-Saharan Africa,9.590667555,8.10605344,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,59310758,1367786,-0.13115352786553233
2016,4,Nigeria,NGA,Africa,Sub-Saharan Africa,9.590667555,8.10605344,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,277916253,6944503,-0.21279196516874044
2016,4,Norway,NOR,Europe,Northern Europe,64.41197955,14.06269622,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,53150049,1250593,-0.15222186009895533
2016,4,Oman,OMN,Asia,Western Asia,20.53707855,56.1036955,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,73358215,2043788,-0.31356025661689496
2016,4,Peru,PER,Americas,Latin America and the Caribbean,-9.167216491,-74.37537796,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,11569408,360417,-0.40619293008750923
2016,4,Saudi Arabia,SAU,Asia,Western Asia,24.12628999,44.54637538,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,983246798,31589709,-0.4299914280668938
2016,4,United Kingdom,GBR,Europe,Northern Europe,53.75504855,-2.103843405,Norway,NOR,Europe,Northern Europe,64.41197955,14.06269622,oil,8101289,201960,-0.2105029776197368
2016,4,United Kingdom,GBR,Europe,Northern Europe,53.75504855,-2.103843405,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,23648193,513261,-0.06492939185777512
2016,4,United Kingdom,GBR,Europe,Northern Europe,53.75504855,-2.103843405,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,53602,1710,-0.424602814917029
2016,4,United States,USA,Americas,Northern America,45.73643438,-112.404207,Mexico,MEX,Americas,Latin America and the Caribbean,23.93832004,-102.5023164,oil,400,0,-1.1900998321206508
2016,5,Albania,ALB,Europe,Southern Europe,41.13180899,20.06882519,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,8730245,291494,-0.4586990328896995
2016,5,Angola,AGO,Africa,Sub-Saharan Africa,-12.3755731,17.59867248,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,36730033,822149,-0.09908814106598111
2016,5,Angola,AGO,Africa,Sub-Saharan Africa,-12.3755731,17.59867248,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,180806580,4966470,-0.30105219141342915
2016,5,Argentina,ARG,Americas,Latin America and the Caribbean,-34.98567234,-65.12225892,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,20787742,478120,-0.1283333142416892
2016,5,Brazil,BRA,Americas,Latin America and the Caribbean,-10.77518961,-53.09141767,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,69607141,1873778,-0.2829181353149547
2016,5,Canada,CAN,Americas,Northern America,61.4126317,-98.23039804,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,1621551474,59180616,-0.5209707948566168
2016,5,Canada,CAN,Americas,Northern America,61.4126317,-98.23039804,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,945981354,23982268,-0.22682338158005597
2016,5,Chad,TCD,Africa,Sub-Saharan Africa,15.35740495,18.66399556,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,62266247,1902971,-0.3910402958813073
2016,5,Colombia,COL,Americas,Latin America and the Caribbean,3.897367041,-73.07080696,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,371817461,9803404,-0.2638854948851206
2016,5,Colombia,COL,Americas,Latin America and the Caribbean,3.897367041,-73.07080696,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,123625566,2987701,-0.17961504571080464
2016,5,Ecuador,ECU,Americas,Latin America and the Caribbean,-1.464036749,-78.05190165,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,237188168,6200038,-0.25586234841675465
2016,5,Egypt,EGY,Africa,Northern Africa,26.55281781,29.78562814,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,26514452,717965,-0.28824216671427405
2016,5,Equatorial Guinea,GNQ,Africa,Sub-Saharan Africa,1.412936146,10.61572825,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,19222628,384533,0.03068117538769237
2016,5,Guatemala,GTM,Americas,Latin America and the Caribbean,15.699081,-90.35850945,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,16480474,541901,-0.4474084839021347
2016,5,Iraq,IRQ,Asia,Western Asia,33.04497404,43.77207391,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,234994807,6966428,-0.36632839199651906
2016,5,Iraq,IRQ,Asia,Western Asia,33.04497404,43.77207391,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,328372925,9091680,-0.3080729557182808
2016,5,Kuwait,KWT,Asia,Western Asia,29.29832118,47.53304536,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,170173825,5056702,-0.3682659943691124
2016,5,Libya,LBY,Africa,Northern Africa,27.04420762,18.02212777,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,18303935,389445,-0.042324329405830766
2016,5,Malaysia,MYS,Asia,South-eastern Asia,2.745185714,140.4915783,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,28021189,596196,-0.04232652563646774
2016,5,Mexico,MEX,Americas,Latin America and the Caribbean,23.93832004,-102.5023164,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,648640957,18521596,-0.3348665773698947
2016,5,Mexico,MEX,Americas,Latin America and the Caribbean,23.93832004,-102.5023164,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,166586,2994,0.16866820732552354
2016,5,Nigeria,NGA,Africa,Sub-Saharan Africa,9.590667555,8.10605344,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,18483227,412945,-0.09703932298831605
2016,5,Nigeria,NGA,Africa,Sub-Saharan Africa,9.590667555,8.10605344,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,243403977,5446240,-0.09868585014649968
2016,5,Oman,OMN,Asia,Western Asia,20.53707855,56.1036955,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,87338715,2051529,-0.1504483997322558
2016,5,Saudi Arabia,SAU,Asia,Western Asia,24.12628999,44.54637538,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,1350171485,37667027,-0.3147408205211125
2016,5,United Kingdom,GBR,Europe,Northern Europe,53.75504855,-2.103843405,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,14147000,300993,-0.0422988904904609
2016,5,United Kingdom,GBR,Europe,Northern Europe,53.75504855,-2.103843405,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,2178,55,-0.22303897586602492
2016,6,Albania,ALB,Europe,Southern Europe,41.13180899,20.06882519,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,20103672,474703,-0.15588197453166497
2016,6,Algeria,DZA,Africa,Northern Africa,28.16474462,2.63351219,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,61250053,1253753,0.0029349416850046857
2016,6,Angola,AGO,Africa,Sub-Saharan Africa,-12.3755731,17.59867248,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,115716176,2425659,-0.025107828082987373
2016,6,Angola,AGO,Africa,Sub-Saharan Africa,-12.3755731,17.59867248,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,59765493,1567693,-0.2591032085634629
2016,6,Argentina,ARG,Americas,Latin America and the Caribbean,-34.98567234,-65.12225892,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,21460124,481428,-0.10152196392738688
2016,6,Argentina,ARG,Americas,Latin America and the Caribbean,-34.98567234,-65.12225892,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,15424985,358026,-0.13797128898914351
2016,6,Bahamas,BHS,Americas,Latin America and the Caribbean,25.90317684,-78.61665744,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,1436034,33952,-0.15720054170028055
2016,6,Belgium,BEL,Europe,Western Europe,50.64206011,4.658786236,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,10000,31,6.687554585072456
2016,6,Brazil,BRA,Americas,Latin America and the Caribbean,-10.77518961,-53.09141767,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,93203131,2272376,-0.18846613438886206
2016,6,Brazil,BRA,Americas,Latin America and the Caribbean,-10.77518961,-53.09141767,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,164459017,3670334,-0.09586452946874295
2016,6,Canada,CAN,Americas,Northern America,61.4126317,-98.23039804,United States,USA,Americas,Northern America,45.73643438,-112.404207,oil,1987829505,62423888,-0.41244488967074894
